         h          k          l       FREE         FP      SIGFP         FC       PHIC     FC_ALL   PHIC_ALL        FWT       PHWT     DELFWT    PHDELWT        FOM  FC_ALL_LS PHIC_ALL_LS
       -26         19         16          1      15.67       5.97      10.35       0.23       7.87       0.23       6.86       0.23       1.01       3.37       0.47      10.36       0.23
       -26         19         17          0      19.30       7.04      15.13       2.33      11.38       2.33      11.38       2.33       0.00       0.00       0.00      15.13       2.33
       -26         20          1          1      22.59       6.11      18.65       5.28      14.62       5.28      21.69       5.28       7.07       5.28       0.80      18.65       5.28
       -26         20          2          1      19.23       7.05      11.87       1.88       9.34       1.88      12.94       1.88       3.60       1.88       0.58      11.87       1.88
       -26         20          3          1      22.48       6.95      10.10       2.44       7.96       2.44      18.05       2.44      10.09       2.44       0.58      10.10       2.44
       -26         20          4          1       9.96       4.82       7.39       3.61       5.83       3.60       0.29       0.46       6.13       0.46       0.28       7.40       3.60
       -26         20          5          1      30.87       8.04      26.62       3.49      20.98       3.49      33.51       3.49      12.53       3.49       0.88      26.62       3.49
       -26         20          6          0      26.62       7.55      29.20       5.87      22.99       5.87      22.99       5.87       0.00       0.00       0.00      29.20       5.87
       -26         20          7          1      35.41       7.34      34.46       0.11      27.06       0.11      38.79       0.11      11.73       0.11       0.93      34.46       0.11
       -26         20          8          1      25.32       7.12      33.49       2.23      26.12       2.23      19.33       2.23       6.80       5.37       0.90      33.49       2.23
       -26         20          9          1      16.11       5.66      18.86       2.80      14.59       2.80       8.58       2.80       6.01       5.94       0.72      18.86       2.80
       -26         20         10          1      16.93       5.94      16.44       5.94      12.58       5.94      10.18       5.94       2.41       2.80       0.67      16.44       5.94
       -26         20         11          1      29.83       6.42      16.37       4.44      12.42       4.44      36.25       4.44      23.83       4.44       0.82      16.37       4.44
       -26         20         12          1      22.28       8.19      13.27       3.05      10.01       3.05      17.23       3.05       7.22       3.05       0.61      13.27       3.05
       -26         20         13          1      17.09       6.34      21.33       0.69      15.97       0.69       9.94       0.69       6.03       3.83       0.76      21.33       0.69
       -25          0          1          1      29.16      13.29      29.13       3.14      27.70       3.14      14.57       0.00      42.27       0.00       0.23      27.81       3.14
       -25          0          7          1     124.64       6.00     122.59       0.00     119.40       6.28     129.81       6.28      10.41       6.28       1.00     122.12       6.28
